IP, DNS Name or NETBios, OS, Instance ID, Instance Status, Last State Change, Last Time Agent Checked In, CVE Ranges by Year, Vulnerability ID, Vulnerability Title, Port, CVE ID, Vulnerability Type, Vulnerability Severity, Vendor References, Bugtraq ID, CVSS2 Base, CVSS2 Temporal, CVSS3 Base,CVSS3 Temporal, Threat, Impact, Vulnerable packages, ALAS Link, RHEL CVE Data, Exploitability, Associated Malware, PCI Severity and Compliance Status, OS CPE(s), Vulnerability Category, Patchable
,,,,,,,,,,, CVE-2017-8606, Network vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2017 and its qualitative severity ranking (based on PCI guidelines) is high,  https://portal.msrc.microsoft.com/en-us/security-guidance/advisory/CVE-2017-8606 http://www.securitytracker.com/id/1038849 http://www.securitytracker.com/id/1038848 http://www.securityfocus.com/bid/99408,  http://www.securityfocus.com/bid/99408, 7.6, RFE, RFE, RFE, Network vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: Microsoft browsers in Microsoft Windows 7 Windows Server 2008 and R2 Windows 8.1 and Windows RT 8.1 Windows Server 2012 and R2 Windows 10 Gold 1511 1607 and 1703 and Windows Server 2016 allow an attacker to execute arbitrary code in the context of the current user when the JavaScript engines fail to render when handling objects in memory in Microsoft browsers aka "Scripting Engine Memory Corruption Vulnerability". This CVE ID is unique from CVE-2017-8598 CVE-2017-8596 CVE-2017-8618 CVE-2017-8619 CVE-2017-8610 CVE-2017-8601 CVE-2017-8603 CVE-2017-8604 CVE-2017-8605 CVE-2017-8595 CVE-2017-8607 CVE-2017-8608 and CVE-2017-8609. Refer to references  https://portal.msrc.microsoft.com/en-us/security-guidance/advisory/CVE-2017-8606 http://www.securitytracker.com/id/1038849 http://www.securitytracker.com/id/1038848 http://www.securityfocus.com/bid/99408, N/A,, Network vulnerability with High access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:edge cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:11, Network, Unknown
,,,,,,,,,,, CVE-2014-6354, Network vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2014 and its qualitative severity ranking (based on PCI guidelines) is high,  https://technet.microsoft.com/en-us/library/security/ms14-051.aspx http://www.zerodayinitiative.com/advisories/ZDI-15-032, , 7.6, RFE, RFE, RFE, Network vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: Internet Explorer 6 Internet Explorer 7 Internet Explorer 8 Internet Explorer 9 Internet Explorer 10 and Internet Explorer 11 allows remote attackers to execute arbitrary code.. Refer to references  https://technet.microsoft.com/en-us/library/security/ms14-051.aspx http://www.zerodayinitiative.com/advisories/ZDI-15-032, N/A,, Network vulnerability with High access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:6 cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:11, Network, Unknown
,,,,,,,,,,, CVE-2017-8519, Network vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2017 and its qualitative severity ranking (based on PCI guidelines) is high,  https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-8519 http://www.securityfocus.com/bid/98899,  http://www.securityfocus.com/bid/98899, 7.6, RFE, RFE, RFE, Network vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: Internet Explorer in Microsoft Windows 7 SP1 Windows Server 2008 and R2 SP1 Windows 8.1 and Windows RT 8.1 and Windows Server 2012 and R2 allow an attacker to execute arbitrary code in the context of the current user when Internet Explorer improperly accesses objects in memory aka "Internet Explorer Memory Corruption Vulnerability". This CVE ID is unique from CVE-2017-8547.. Refer to references  https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-8519 http://www.securityfocus.com/bid/98899, N/A,, Network vulnerability with High access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:11, Network, Unknown
,,,,,,,,,,, CVE-2017-8517, Network vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2017 and its qualitative severity ranking (based on PCI guidelines) is high,  https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-8517 http://www.securitytracker.com/id/1038673 http://www.securityfocus.com/bid/98895,  http://www.securityfocus.com/bid/98895, 7.6, RFE, RFE, RFE, Network vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: Microsoft browsers in Microsoft Windows Server 2008 SP2 and R2 SP1 Windows 8.1 and Windows RT 8.1 Windows Server 2012 and R2 Windows 10 Gold 1511 1607 and 1703 and Windows Server 2016 allow an allow an attacker to execute arbitrary code in the context of the current user when the JavaScript engines fail to render when handling objects in memory in Microsoft browsers aka "Scripting Engine Memory Corruption Vulnerability". This CVE ID is unique from CVE-2017-8522 and CVE-2017-8524.. Refer to references  https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-8517 http://www.securitytracker.com/id/1038673 http://www.securityfocus.com/bid/98895, N/A,, Network vulnerability with High access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:internet_explorer:11 cpe:/a:microsoft:edge cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:9, Network, Unknown
,,,,,,,,,,, CVE-2017-0238, Network vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2017 and its qualitative severity ranking (based on PCI guidelines) is high,  http://www.securityfocus.com/bid/98237 https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-0238,  http://www.securityfocus.com/bid/98237, 7.6, RFE, RFE, RFE, Network vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: A remote code execution vulnerability exists in Microsoft browsers in the way JavaScript scripting engines handle objects in memory aka "Scripting Engine Memory Corruption Vulnerability." This CVE ID is unique from CVE-2017-0224 CVE-2017-0228 CVE-2017-0229 CVE-2017-0230 CVE-2017-0234 CVE-2017-0235 and CVE-2017-0236.. Refer to references  http://www.securityfocus.com/bid/98237 https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-0238, N/A,, Network vulnerability with High access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:edge cpe:/a:microsoft:internet_explorer:11 cpe:/a:microsoft:internet_explorer:10, Network, Unknown
,,,,,,,,,,, CVE-2017-0201, Network vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2017 and its qualitative severity ranking (based on PCI guidelines) is high,  https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-0201 http://www.securitytracker.com/id/1038238 http://www.securityfocus.com/bid/97454,  http://www.securityfocus.com/bid/97454, 7.6, RFE, RFE, RFE, Network vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: A remote code execution vulnerability exists in Internet Explorer in the way that the JScript and VBScript engines render when handling objects in memory. The vulnerability could corrupt memory in such a way that an attacker could execute arbitrary code in the context of the current user aka "Scripting Engine Memory Corruption Vulnerability." This CVE ID is unique from CVE-2017-0093.. Refer to references  https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2017-0201 http://www.securitytracker.com/id/1038238 http://www.securityfocus.com/bid/97454, N/A,, Network vulnerability with High access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:9, Network, Unknown
,,,,,,,,,,, CVE-2016-3264, Network vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2016 and its qualitative severity ranking (based on PCI guidelines) is high,  http://technet.microsoft.com/security/bulletin/MS16-084 http://technet.microsoft.com/security/bulletin/MS16-085 http://www.securityfocus.com/bid/91598,  http://www.securityfocus.com/bid/91598, 7.6, RFE, RFE, RFE, Network vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 9 through 11 and Microsoft Edge allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site aka "Microsoft Browser Memory Corruption Vulnerability.". Refer to references  http://technet.microsoft.com/security/bulletin/MS16-084 http://technet.microsoft.com/security/bulletin/MS16-085 http://www.securityfocus.com/bid/91598, N/A,, Network vulnerability with High access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:edge:- cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:10, Network, Unknown
,,,,,,,,,,, CVE-2014-2777, Network vulnerability with Low access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2014 and its qualitative severity ranking (based on PCI guidelines) is high,  http://technet.microsoft.com/security/bulletin/MS14-035 http://www.securitytracker.com/id/1030370 http://www.securityfocus.com/bid/67892 http://www.securityfocus.com/archive/1/archive/1/532799/100/0/threaded,  http://www.securityfocus.com/bid/67892, 7.5, RFE, RFE, RFE, Network vulnerability with Low access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 8 through 11 allows remote attackers to execute arbitrary web script with increased privileges via unspecified vectors aka "Internet Explorer Elevation of Privilege Vulnerability" a different vulnerability than CVE-2014-1778.. Refer to references  http://technet.microsoft.com/security/bulletin/MS14-035 http://www.securitytracker.com/id/1030370 http://www.securityfocus.com/bid/67892 http://www.securityfocus.com/archive/1/archive/1/532799/100/0/threaded, N/A,, Network vulnerability with Low access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8, Network, Unknown
,,,,,,,,,,, CVE-2013-2557, Network vulnerability with Low access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2013 and its qualitative severity ranking (based on PCI guidelines) is high,  http://twitter.com/VUPEN/statuses/309713355466227713 http://twitter.com/thezdi/statuses/309756927301283840 http://h30499.www3.hp.com/t5/HP-Security-Research-Blog/Pwn2Own-2013/ba-p/5981157, , 7.5, RFE, RFE, RFE, Network vulnerability with Low access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: The sandbox protection mechanism in Microsoft Internet Explorer 9 allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via unknown vectors as demonstrated against Adobe Flash Player by VUPEN during a Pwn2Own competition at CanSecWest 2013.. Refer to references  http://twitter.com/VUPEN/statuses/309713355466227713 http://twitter.com/thezdi/statuses/309756927301283840 http://h30499.www3.hp.com/t5/HP-Security-Research-Blog/Pwn2Own-2013/ba-p/5981157, N/A,, Network vulnerability with Low access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:internet_explorer:9, Network, Unknown
,,,,,,,,,,, CVE-2007-3958, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2007 and its qualitative severity ranking (based on PCI guidelines) is high,  https://exchange.xforce.ibmcloud.com/vulnerabilities/35538 http://www.securityfocus.com/bid/25013 http://www.milw0rm.com/exploits/4215 http://lostmon.blogspot.com/2007/08/windows-extended-file-attributes-buffer.html,  http://www.securityfocus.com/bid/25013, 7.1, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is None. The integrity impact is None, Patch vulnerable package Internet Explorer: Microsoft Windows Explorer (explorer.exe) allows user-assisted remote attackers to cause a denial of service via a certain GIF file as demonstrated by Art.gif.. Refer to references  https://exchange.xforce.ibmcloud.com/vulnerabilities/35538 http://www.securityfocus.com/bid/25013 http://www.milw0rm.com/exploits/4215 http://lostmon.blogspot.com/2007/08/windows-extended-file-attributes-buffer.html, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, high Fail, cpe:/a:microsoft:ie, Network, Unknown
,,,,,,,,,,, CVE-2015-8960, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2015 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://twitter.com/matthew_d_green/statuses/630908726950674433 http://www.openwall.com/lists/oss-security/2016/09/20/4 http://www.securityfocus.com/bid/93071 https://kcitls.org https://www.usenix.org/system/files/conference/woot15/woot15-paper-hlauschek.pdf,  http://www.securityfocus.com/bid/93071, 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: The TLS protocol 1.2 and earlier supports the rsa_fixed_dh dss_fixed_dh rsa_fixed_ecdh and ecdsa_fixed_ecdh values for ClientCertificateType but does not directly document the ability to compute the master secret in certain situations with a client secret key and server public key but not a server secret key which makes it easier for man-in-the-middle attackers to spoof TLS servers by leveraging knowledge of the secret key for an arbitrary installed client X.509 certificate aka the "Key Compromise Impersonation (KCI)" issue.. Refer to references  http://twitter.com/matthew_d_green/statuses/630908726950674433 http://www.openwall.com/lists/oss-security/2016/09/20/4 http://www.securityfocus.com/bid/93071 https://kcitls.org https://www.usenix.org/system/files/conference/woot15/woot15-paper-hlauschek.pdf, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:opera:opera cpe:/a:microsoft:internet_explorer cpe:/a:apple:safari cpe:/a:mozilla:firefox cpe:/a:google:chrome, Network, Unknown
,,,,,,,,,,, CVE-2015-6164, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2015 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS15-124, , 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 9 through 11 improperly implements a cross-site scripting (XSS) protection mechanism which allows remote attackers to bypass the Same Origin Policy via a crafted web site aka "Internet Explorer XSS Filter Bypass Vulnerability.". Refer to references  http://technet.microsoft.com/security/bulletin/MS15-124, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:10, Network, Unknown
,,,,,,,,,,, CVE-2015-6047, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2015 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS15-106 http://www.securitytracker.com/id/1033800 http://www.zerodayinitiative.com/advisories/ZDI-15-522, , 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: The broker EditWith feature in Microsoft Internet Explorer 8 through 11 allows remote attackers to bypass the AppContainer protection mechanism and gain privileges via a DelegateExecute launch of an arbitrary application as demonstrated by a transition from Low Integrity to Medium Integrity aka "Internet Explorer Elevation of Privilege Vulnerability.". Refer to references  http://technet.microsoft.com/security/bulletin/MS15-106 http://www.securitytracker.com/id/1033800 http://www.zerodayinitiative.com/advisories/ZDI-15-522, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:10, Network, Unknown
,,,,,,,,,,, CVE-2015-1704, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2015 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS15-043 http://www.securityfocus.com/bid/74521 http://www.securitytracker.com/id/1032282,  http://www.securityfocus.com/bid/74521, 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 6 through 11 allows remote attackers to gain privileges via a crafted web site aka "Internet Explorer Elevation of Privilege Vulnerability" a different vulnerability than CVE-2015-1703.. Refer to references  http://technet.microsoft.com/security/bulletin/MS15-043 http://www.securityfocus.com/bid/74521 http://www.securitytracker.com/id/1032282, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:6, Network, Unknown
,,,,,,,,,,, CVE-2015-1703, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2015 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS15-043 http://www.securityfocus.com/bid/74520 http://www.securitytracker.com/id/1032282,  http://www.securityfocus.com/bid/74520, 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 6 through 11 allows remote attackers to gain privileges via a crafted web site aka "Internet Explorer Elevation of Privilege Vulnerability" a different vulnerability than CVE-2015-1704.. Refer to references  http://technet.microsoft.com/security/bulletin/MS15-043 http://www.securityfocus.com/bid/74520 http://www.securitytracker.com/id/1032282, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:6, Network, Unknown
,,,,,,,,,,, CVE-2015-1688, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2015 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS15-043 http://www.securityfocus.com/bid/74519 http://www.securitytracker.com/id/1032282,  http://www.securityfocus.com/bid/74519, 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 7 through 11 allows remote attackers to gain privileges via a crafted web site aka "Internet Explorer Elevation of Privilege Vulnerability.". Refer to references  http://technet.microsoft.com/security/bulletin/MS15-043 http://www.securityfocus.com/bid/74519 http://www.securitytracker.com/id/1032282, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:10, Network, Unknown
,,,,,,,,,,, CVE-2014-2819, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2014 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS14-051 http://www.securityfocus.com/bid/69095 http://www.securitytracker.com/id/1030715 http://xforce.iss.net/xforce/xfdb/94976,  http://www.securityfocus.com/bid/69095, 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 7 through 11 allows remote attackers to gain privileges via a crafted web site aka "Internet Explorer Elevation of Privilege Vulnerability.". Refer to references  http://technet.microsoft.com/security/bulletin/MS14-051 http://www.securityfocus.com/bid/69095 http://www.securitytracker.com/id/1030715 http://xforce.iss.net/xforce/xfdb/94976, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:10, Network, Unknown
,,,,,,,,,,, CVE-2014-2817, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2014 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS14-051 http://www.securityfocus.com/bid/69092 http://www.securitytracker.com/id/1030715,  http://www.securityfocus.com/bid/69092, 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 6 through 11 allows remote attackers to gain privileges via a crafted web site aka "Internet Explorer Elevation of Privilege Vulnerability.". Refer to references  http://technet.microsoft.com/security/bulletin/MS14-051 http://www.securityfocus.com/bid/69092 http://www.securitytracker.com/id/1030715, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:6, Network, Unknown
,,,,,,,,,,, CVE-2008-3173, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2008 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://xforce.iss.net/xforce/xfdb/43950 http://kuza55.blogspot.com/2008/02/understanding-cookie-security.html http://crisp.tweakblogs.net/blog/ie-and-2-letter-domain-names.html, , 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer allows web sites to set cookies for domains that have a public suffix with more than one dot character which could allow remote attackers to perform a session fixation attack and hijack a user's HTTP session aka "Cross-Site Cooking." NOTE: this issue may exist because of an insufficient fix for CVE-2004-0866.. Refer to references  http://xforce.iss.net/xforce/xfdb/43950 http://kuza55.blogspot.com/2008/02/understanding-cookie-security.html http://crisp.tweakblogs.net/blog/ie-and-2-letter-domain-names.html, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:ie, Network, Unknown
,,,,,,,,,,, CVE-2008-2841, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2008 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://xforce.iss.net/xforce/xfdb/43065 http://www.securityfocus.com/bid/29696 http://www.milw0rm.com/exploits/5795 http://secunia.com/advisories/30695 http://forum.xchat.org/viewtopic.php?t=4218,  http://www.securityfocus.com/bid/29696, 6.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is Partial, Patch vulnerable package Internet Explorer: Argument injection vulnerability in XChat 2.8.7b and earlier on Windows when Internet Explorer is used allows remote attackers to execute arbitrary commands via the --command parameter in an ircs:// URI.. Refer to references  http://xforce.iss.net/xforce/xfdb/43065 http://www.securityfocus.com/bid/29696 http://www.milw0rm.com/exploits/5795 http://secunia.com/advisories/30695 http://forum.xchat.org/viewtopic.php?t=4218, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:xchat:xchat:2.8.7b cpe:/a:microsoft:ie, Network, Unknown
,,,,,,,,,,, CVE-2013-5046, Local vulnerability with High access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2013 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS13-097, , 6.2, RFE, RFE, RFE, Local vulnerability with High access complexity requiring athentication level None, The availability impact is Complete. The confidentiality impact is Complete. The integrity impact is Complete, Patch vulnerable package Internet Explorer: Microsoft Internet Explorer 7 through 11 allows local users to bypass the Protected Mode protection mechanism and consequently gain privileges by leveraging the ability to execute sandboxed code aka "Internet Explorer Elevation of Privilege Vulnerability.". Refer to references  http://technet.microsoft.com/security/bulletin/MS13-097, N/A,, Local vulnerability with High access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:8 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:10, Local, Unknown
,,,,,,,,,,, CVE-2013-7331, Network vulnerability with Medium access complexity requiring athentication level None, Based on the Halo account settings the vulnerability is critical.  It is a CVE from 2013 and its qualitative severity ranking (based on PCI guidelines) is medium,  http://technet.microsoft.com/security/bulletin/MS14-052 http://www.fireeye.com/blog/uncategorized/2014/02/operation-snowman-deputydog-actor-compromises-us-veterans-of-foreign-wars-website.html http://www.kb.cert.org/vuls/id/539289 http://www.securitytracker.com/id/1030818 https://soroush.secproject.com/blog/2013/04/microsoft-xmldom-in-ie-can-divulge-information-of-local-drivenetwork-in-error-messages/, , 5.8, RFE, RFE, RFE, Network vulnerability with Medium access complexity requiring athentication level None, The availability impact is Partial. The confidentiality impact is Partial. The integrity impact is None, Patch vulnerable package Internet Explorer: The Microsoft.XMLDOM ActiveX control in Microsoft Windows 8.1 and earlier allows remote attackers to determine the existence of local pathnames UNC share pathnames intranet hostnames and intranet IP addresses by examining error codes as demonstrated by a res:// URL and exploited in the wild in February 2014.. Refer to references  http://technet.microsoft.com/security/bulletin/MS14-052 http://www.fireeye.com/blog/uncategorized/2014/02/operation-snowman-deputydog-actor-compromises-us-veterans-of-foreign-wars-website.html http://www.kb.cert.org/vuls/id/539289 http://www.securitytracker.com/id/1030818 https://soroush.secproject.com/blog/2013/04/microsoft-xmldom-in-ie-can-divulge-information-of-local-drivenetwork-in-error-messages/, N/A,, Network vulnerability with Medium access complexity requiring athentication level None, N/A, medium Fail, cpe:/a:microsoft:internet_explorer:11:- cpe:/a:microsoft:internet_explorer:7 cpe:/a:microsoft:internet_explorer:9 cpe:/a:microsoft:internet_explorer:8 cpe:/o:microsoft:windows_8.1:-:-:~-~-~-~x64~ cpe:/o:microsoft:windows_8.1:-:-:~-~-~-~x86~ cpe:/o:microsoft:windows_8:-:-:x86 cpe:/o:microsoft:windows_8:-:-:x64 cpe:/a:microsoft:internet_explorer:10 cpe:/a:microsoft:internet_explorer:6, Network, Unknown
